Date,Close_SPY,Close_GLD,Close_TLT,Close_^VIX,Close_CL
2014-01-06,182.360001,119.5,102.599998,13.55,93.43
2014-01-07,183.479996,118.82,102.860001,12.92,93.67
2014-01-08,183.520004,118.120003,102.580002,12.87,92.33
2014-01-09,183.639999,118.459999,103.18,12.89,91.66
2014-01-10,184.139999,120.260002,104.410004,12.14,92.72
2014-01-13,181.690002,121.019997,104.93,13.28,91.8
2014-01-14,183.669998,119.889999,104.449997,12.28,92.59
2014-01-15,184.660004,119.660004,104.339996,12.28,94.17
2014-01-16,184.419998,119.790001,105.040001,12.53,93.96
2014-01-17,183.639999,120.93,105.480003,12.44,94.37
2014-01-21,184.179993,119.699997,105.559998,12.87,94.99
2014-01-22,184.300003,119.190002,105.300003,12.84,96.73
2014-01-23,182.789993,121.790001,106.790001,13.77,97.32
2014-01-24,178.889999,122.290001,107.480003,18.139999,96.64
2014-01-27,178.009995,120.959999,106.730003,17.42,95.72
2014-01-28,179.070007,120.949997,106.989998,15.8,97.41
2014-01-29,177.350006,122.470001,107.870003,17.35,97.36
2014-01-30,179.229996,119.769997,107.559998,17.290001,98.23
2014-01-31,178.179993,120.089996,108.279999,18.41,97.49
2014-02-03,174.169998,121.32,109.32,21.440001,96.43
2014-02-04,175.389999,120.989998,108.160004,19.110001,97.19
2014-02-05,175.169998,121.290001,107.160004,19.950001,97.38
2014-02-06,177.479996,121.239998,106.699997,17.23,97.84
2014-02-07,179.679993,122.169998,106.790001,15.29,99.88
2014-02-10,180.009995,122.919998,107.089996,15.26,100.06
2014-02-11,181.979996,124.360001,106.470001,14.51,99.94
2014-02-12,182.070007,124.43,105.919998,14.3,100.37
2014-02-13,183.009995,125.489998,106.519997,14.14,100.35
2014-02-14,184.020004,127.150002,106.580002,13.57,100.3
2014-02-18,184.240005,127.400002,106.82,13.87,102.43
2014-02-19,183.020004,126.269997,106.370003,15.5,103.31
2014-02-20,184.100006,127.599998,106.110001,14.79,102.92
2014-02-21,183.889999,127.580002,106.669998,14.68,102.2
2014-02-24,184.910004,128.990005,106.400002,14.23,102.82
2014-02-25,184.839996,129.210007,107.349998,13.67,101.83
2014-02-26,184.850006,128.110001,107.919998,14.35,102.59
2014-02-27,185.820007,128.199997,108.510002,14.04,102.4
2014-02-28,186.289993,127.620003,108.57,14.0,102.59
2014-03-03,184.979996,130.289993,109.029999,16.0,104.92
2014-03-04,187.580002,128.679993,107.389999,14.1,103.33
2014-03-05,187.75,128.889999,107.620003,13.89,101.45
2014-03-06,188.179993,130.169998,106.559998,14.21,101.56
2014-03-07,188.259995,129.089996,105.889999,14.11,102.58
2014-03-10,188.160004,129.130005,106.040001,14.2,101.12
2014-03-11,187.229996,129.860001,106.32,14.8,100.03
2014-03-12,187.279999,131.759995,107.059998,14.47,97.99
2014-03-13,185.179993,132.210007,108.5,16.219999,98.2
2014-03-14,184.660004,133.100006,108.519997,17.82,98.89
2014-03-17,186.330002,131.639999,107.709999,15.64,98.08
2014-03-18,187.660004,130.619995,108.099998,14.52,99.7
2014-03-19,186.660004,128.089996,107.260002,15.12,100.37
2014-03-20,187.75,127.860001,107.07,14.52,99.43
2014-03-21,186.199997,128.470001,108.230003,15.0,99.46
2014-03-24,185.429993,126.18,109.0,15.09,99.6
2014-03-25,186.309998,126.410004,108.589996,14.02,99.19
2014-03-26,184.970001,125.410004,109.440002,14.93,100.26
2014-03-27,184.580002,124.589996,109.989998,14.62,101.28
2014-03-28,185.490005,124.559998,109.370003,14.41,101.67
2014-03-31,187.009995,123.610001,109.099998,13.88,101.58
2014-04-01,188.25,123.389999,107.889999,13.1,99.74
2014-04-02,188.880005,124.32,107.269997,13.09,99.62
2014-04-03,188.630005,123.919998,107.739998,13.37,100.29
2014-04-04,186.399994,125.57,108.459999,13.96,101.14
2014-04-07,184.339996,124.910004,109.110001,15.57,100.44
2014-04-08,185.100006,126.089996,109.370003,14.89,102.56
2014-04-09,187.089996,126.32,108.830002,13.82,103.6
2014-04-10,183.160004,127.010002,109.839996,15.89,103.4
2014-04-11,181.509995,126.93,110.730003,17.030001,103.74
2014-04-14,182.940002,127.849998,110.440002,16.110001,104.05
2014-04-15,184.199997,125.489998,111.129997,15.61,103.75
2014-04-16,186.130005,125.540001,111.269997,14.18,103.76
2014-04-17,186.389999,124.75,110.050003,13.36,104.3
2014-04-21,187.039993,124.239998,109.959999,13.25,104.37
2014-04-22,187.889999,123.779999,110.330002,13.19,102.13
2014-04-23,187.449997,123.760002,110.959999,13.27,101.44
2014-04-24,187.830002,124.559998,111.169998,13.32,101.94
2014-04-25,186.289993,125.43,111.330002,14.06,100.6
2014-04-28,186.880005,124.879997,110.790001,13.97,100.84
2014-04-29,187.75,124.860001,110.639999,13.71,101.28
2014-04-30,188.309998,124.220001,111.099998,13.41,99.74
2014-05-01,188.330002,123.800003,112.019997,13.25,99.42
2014-05-02,188.059998,125.059998,112.709999,12.91,99.76
2014-05-05,188.419998,126.220001,112.029999,13.29,99.48
2014-05-06,186.779999,125.980003,112.480003,13.8,99.5
2014-05-07,187.880005,124.169998,112.080002,13.4,100.77
2014-05-08,187.679993,124.169998,111.599998,13.43,100.26
2014-05-09,187.960007,124.099998,111.239998,12.92,99.99
2014-05-12,189.789993,124.940002,110.790001,12.23,100.59
2014-05-13,189.960007,124.599998,111.75,12.13,101.7
2014-05-14,189.059998,125.809998,112.959999,12.17,102.37
2014-05-15,187.399994,124.769997,113.860001,13.17,101.5
2014-05-16,188.050003,124.5,113.540001,12.44,102.02
2014-05-19,188.740005,124.580002,112.699997,12.42,102.61
2014-05-20,187.550003,124.690002,112.949997,12.96,102.44
2014-05-21,189.130005,124.389999,112.260002,11.91,104.07
2014-05-22,189.589996,124.669998,112.099998,12.03,103.74
2014-05-23,190.350006,124.510002,112.699997,11.36,104.35
2014-05-27,191.520004,121.849998,113.360001,11.51,104.11
2014-05-28,191.380005,121.199997,114.760002,11.68,102.72
2014-05-29,192.369995,120.940002,114.150002,11.57,103.58
2014-05-30,192.679993,120.43,114.099998,11.4,102.71
2014-06-02,192.899994,119.699997,112.959999,11.58,102.47
2014-06-03,192.800003,120.010002,111.57,11.87,102.66
2014-06-04,193.190002,119.760002,111.540001,12.08,102.64
2014-06-05,194.449997,120.660004,111.589996,11.68,102.48
2014-06-06,195.380005,120.610001,111.589996,10.73,102.66
2014-06-09,195.580002,120.650002,111.43,11.15,104.41
2014-06-10,195.600006,121.389999,111.019997,10.99,104.35
2014-06-11,194.919998,121.410004,111.220001,11.6,104.4
2014-06-12,193.539993,122.639999,112.209999,12.56,106.53
2014-06-13,194.130005,122.959999,112.150002,12.18,106.91
2014-06-16,194.289993,122.419998,112.43,12.65,106.9
2014-06-17,194.830002,122.279999,111.540001,12.06,106.36
2014-06-18,196.259995,122.669998,112.400002,10.61,105.97
2014-06-19,196.479996,126.940002,110.959999,10.62,106.43
2014-06-20,195.940002,126.5,111.800003,10.85,107.26
2014-06-23,195.880005,126.849998,111.449997,10.98,106.17
2014-06-24,194.699997,126.980003,112.580002,12.13,106.03
2014-06-25,195.580002,126.989998,112.870003,11.59,106.5
2014-06-26,195.440002,126.730003,113.410004,11.63,105.84
2014-06-27,195.820007,126.660004,113.239998,11.26,105.74
2014-06-30,195.720001,128.039993,113.519997,11.57,105.37
2014-07-01,197.029999,127.699997,112.279999,11.15,105.34
2014-07-02,197.229996,127.699997,111.080002,10.82,104.48
2014-07-03,198.199997,127.160004,110.68,10.32,104.06
2014-07-07,197.509995,127.019997,111.489998,11.33,103.53
2014-07-08,196.240005,127.07,112.739998,11.98,103.4
2014-07-09,197.119995,127.839996,112.830002,11.65,102.29
2014-07-10,196.339996,128.539993,112.860001,12.59,102.93
2014-07-11,196.610001,128.779999,113.580002,12.08,100.83
2014-07-14,197.600006,125.720001,113.089996,11.82,100.91
2014-07-15,197.229996,124.529999,112.860001,11.96,99.96
2014-07-16,197.960007,124.970001,113.459999,11.0,101.2
2014-07-17,195.710007,127.089996,114.889999,14.54,103.19
2014-07-18,197.710007,126.129997,114.519997,12.06,103.13
2014-07-21,197.339996,126.339996,115.089996,12.81,104.59
2014-07-22,198.199997,125.739998,115.330002,12.24,104.42
2014-07-23,198.639999,125.620003,115.18,11.52,103.12
2014-07-24,198.649994,124.349998,114.32,11.84,102.07
2014-07-25,197.720001,125.790001,115.669998,12.69,102.09
2014-07-28,197.800003,125.580002,115.510002,12.56,101.67
2014-07-29,196.949997,125.199997,115.93,13.28,100.97
2014-07-30,196.979996,124.830002,114.32,13.33,100.27
2014-07-31,193.089996,123.389999,113.980003,16.950001,98.17
2014-08-01,192.5,124.379997,114.559998,17.030001,97.88
2014-08-04,193.889999,123.989998,114.260002,15.12,98.29
2014-08-05,192.009995,123.870003,114.629997,16.870001,97.38
2014-08-06,192.070007,125.669998,114.699997,16.370001,96.92
2014-08-07,191.029999,126.18,115.769997,16.66,97.34
2014-08-08,193.240005,126.190002,115.519997,15.77,97.65
2014-08-11,193.800003,125.959999,115.510002,14.23,98.08
2014-08-12,193.529999,125.989998,114.760002,14.13,97.37
2014-08-13,194.839996,126.199997,115.510002,12.9,97.59
2014-08-14,195.759995,126.309998,116.440002,12.42,95.58
2014-08-15,195.720001,125.480003,117.709999,13.15,97.35
2014-08-18,197.360001,124.959999,116.540001,12.32,96.41
2014-08-19,198.389999,124.68,116.18,12.21,94.48
2014-08-20,198.919998,124.220001,115.989998,11.78,96.07
2014-08-21,199.5,122.879997,116.639999,11.76,93.96
2014-08-22,199.190002,123.190002,117.290001,11.47,93.65
2014-08-25,200.199997,122.739998,117.730003,11.7,93.35
2014-08-26,200.330002,123.349998,117.349998,11.63,93.86
2014-08-27,200.25,123.32,118.349998,11.78,93.88
2014-08-28,200.139999,124.0,118.970001,12.05,94.55
2014-08-29,200.710007,123.860001,119.050003,12.09,95.96
2014-09-02,200.610001,121.650002,116.730003,12.25,92.88
2014-09-03,200.5,122.150002,117.379997,12.36,95.54
2014-09-04,200.210007,121.480003,115.949997,12.64,94.45
2014-09-05,201.110001,122.059998,115.730003,12.09,93.29
2014-09-08,200.589996,120.730003,115.779999,12.66,92.66
2014-09-09,199.320007,120.870003,115.690002,13.5,92.75
2014-09-10,200.070007,120.260002,114.959999,12.88,91.67
2014-09-11,200.300003,119.470001,114.580002,12.8,92.83
2014-09-12,199.130005,118.379997,113.379997,13.31,92.27
2014-09-15,198.979996,118.639999,113.550003,14.12,92.92
2014-09-16,200.479996,118.830002,113.089996,12.73,94.88
2014-09-17,200.75,117.540001,112.800003,12.65,94.42
2014-09-18,201.820007,117.779999,113.160004,12.03,93.07
2014-09-19,200.699997,117.089996,114.599998,12.11,92.41
2014-09-22,199.149994,116.849998,114.739998,13.69,91.52
2014-09-23,198.009995,117.599998,115.449997,14.93,91.56
2014-09-24,199.559998,117.050003,114.809998,13.27,92.8
2014-09-25,196.339996,117.389999,116.169998,15.64,92.53
2014-09-26,197.899994,117.059998,116.0,14.85,93.54
2014-09-29,197.539993,117.029999,116.93,15.98,94.57
2014-09-30,197.020004,116.209999,116.269997,16.309999,91.16
2014-10-01,194.350006,116.769997,118.230003,16.709999,90.73
2014-10-02,194.380005,116.739998,117.199997,16.16,91.01
2014-10-03,196.520004,114.610001,117.699997,14.55,89.74
2014-10-06,196.289993,116.029999,117.769997,15.46,90.34
2014-10-07,193.259995,116.360001,119.360001,17.200001,88.85
2014-10-08,196.639999,117.470001,119.389999,15.11,87.31
2014-10-09,192.740005,117.639999,118.870003,18.76,85.77
2014-10-10,190.539993,117.589996,120.050003,21.24,85.82
2014-10-13,187.410004,118.519997,120.779999,24.639999,85.74
2014-10-14,187.699997,118.589996,121.57,22.790001,81.84
2014-10-15,186.429993,118.989998,122.529999,25.27,81.78
2014-10-16,186.270004,119.220001,121.75,25.200001,82.7
2014-10-17,188.470001,118.989998,121.07,21.99,82.75
2014-10-20,190.300003,119.800003,121.510002,18.57,82.71
2014-10-21,194.070007,120.019997,120.540001,16.08,82.81
2014-10-22,192.690002,119.339996,120.669998,17.870001,80.52
2014-10-23,194.929993,118.519997,119.599998,16.530001,82.09
2014-10-24,196.429993,118.349998,119.720001,16.110001,81.01
2014-10-27,196.160004,118.059998,119.940002,16.040001,81.0
2014-10-28,198.410004,118.099998,119.190002,14.39,81.42
2014-10-29,198.110001,116.410004,119.459999,15.15,82.2
2014-10-30,199.380005,115.190002,119.559998,14.52,81.12
2014-10-31,201.660004,112.660004,119.25,14.03,80.54
2014-11-03,201.770004,112.150002,118.959999,14.73,78.78
2014-11-04,201.070007,112.220001,119.330002,14.89,77.19
2014-11-05,202.339996,109.790001,119.160004,14.17,78.68
2014-11-06,203.149994,109.879997,118.389999,13.67,77.91
2014-11-07,203.339996,112.970001,119.75,13.12,78.65
2014-11-10,203.979996,110.459999,118.650002,12.67,77.4
2014-11-11,204.179993,112.040001,118.730003,12.92,77.94
2014-11-12,203.960007,111.5,118.629997,13.02,77.18
2014-11-13,204.190002,111.669998,118.910004,13.79,74.21
2014-11-14,204.240005,114.470001,119.489998,13.31,75.82
2014-11-17,204.369995,114.050003,119.190002,13.99,75.64
2014-11-18,205.550003,115.050003,119.519997,13.86,74.61
2014-11-19,205.220001,113.68,118.760002,13.96,74.58
2014-11-20,205.580002,114.860001,119.379997,13.58,75.58
2014-11-21,206.679993,115.389999,120.099998,12.9,76.51
2014-11-24,207.259995,115.110001,120.199997,12.62,75.78
2014-11-25,207.110001,115.379997,121.199997,12.25,74.09
2014-11-26,207.639999,115.160004,121.529999,12.07,73.69
2014-11-28,207.199997,112.110001,122.489998,13.33,66.15
2014-12-01,205.759995,116.580002,121.5,14.16,69.0
2014-12-02,207.089996,115.139999,120.32,12.85,66.88
2014-12-03,207.889999,116.330002,120.790001,12.5,67.38
2014-12-04,207.660004,115.879997,121.800003,12.38,66.81
2014-12-05,208.0,114.43,121.089996,11.89,65.84
2014-12-08,206.610001,115.779999,122.57,14.21,63.05
2014-12-23,207.75,112.739998,123.540001,14.8,57.12
2014-12-24,207.770004,112.769997,123.949997,14.37,55.84
2014-12-26,208.440002,114.830002,124.410004,14.5,54.73
2014-12-29,208.720001,113.669998,125.339996,15.06,53.61
2014-12-30,207.600006,115.199997,125.68,15.92,54.12
2014-12-31,205.539993,113.580002,125.919998,19.200001,53.27
2015-01-02,205.429993,114.080002,127.32,17.790001,52.69
2015-01-05,201.720001,115.800003,129.320007,19.92,50.04
2015-01-06,199.820007,117.120003,131.649994,21.120001,47.93
2015-01-07,202.309998,116.43,131.389999,19.309999,48.65
2015-01-08,205.899994,115.940002,129.649994,17.01,48.79
2015-01-09,204.25,117.260002,131.070007,17.549999,48.36
2015-01-12,202.649994,118.559998,131.820007,19.6,46.07
2015-01-13,202.080002,118.160004,131.820007,20.559999,45.89
2015-01-14,200.860001,117.970001,132.820007,21.48,48.48
2015-01-15,199.020004,120.940002,134.910004,22.389999,46.25
2015-01-16,201.630005,122.519997,133.190002,20.950001,48.69
2015-01-20,202.059998,124.199997,134.960007,19.889999,46.39
2015-01-21,203.080002,124.230003,133.399994,18.85,47.78
2015-01-22,206.100006,125.230003,132.919998,16.4,46.31
2015-01-23,204.970001,124.230003,134.770004,16.66,45.59
2015-01-26,205.449997,122.989998,134.360001,15.52,45.15
2015-01-27,202.740005,124.400002,134.570007,17.219999,46.23
2015-01-28,200.139999,123.419998,136.770004,20.440001,44.45
2015-01-29,201.990005,120.760002,135.869995,18.76,44.53
2015-01-30,199.449997,123.449997,138.279999,20.969999,48.24
2015-02-02,201.919998,122.419998,137.479996,19.43,49.57
2015-02-03,204.839996,121.050003,134.570007,17.33,53.05
2015-02-04,204.059998,121.580002,134.800003,18.33,48.45
2015-02-05,206.119995,121.790001,133.320007,16.85,50.48
2015-02-06,205.550003,118.639999,130.960007,17.290001,51.69
2015-02-09,204.630005,119.169998,130.75,18.549999,52.86
2015-02-10,206.809998,118.470001,129.710007,17.23,50.02
2015-02-11,206.929993,117.07,129.949997,16.959999,48.84
2015-02-12,208.919998,117.339996,129.520004,15.34,51.21
2015-02-13,209.779999,117.980003,128.190002,14.69,52.78
2015-02-17,210.110001,116.010002,126.260002,15.8,53.53
2015-02-18,210.130005,116.339996,127.010002,15.45,52.14
2015-02-19,209.979996,115.940002,126.169998,15.29,51.16
2015-02-20,211.240005,115.279999,126.540001,14.3,50.34
2015-02-23,211.210007,115.43,127.989998,14.56,49.45
2015-02-24,211.809998,115.260002,129.669998,13.69,49.28
2015-02-25,211.630005,115.699997,130.229996,13.84,50.99
2015-02-26,211.380005,116.07,128.449997,13.91,48.17
2015-02-27,210.660004,116.160004,129.529999,13.34,49.76
2015-03-02,211.990005,115.68,126.870003,13.04,49.59
2015-03-03,211.119995,115.470001,126.410004,13.86,50.52
2015-03-04,210.229996,115.110001,126.449997,14.23,51.53
2015-03-05,210.460007,115.0,126.290001,14.04,50.76
2015-03-06,207.5,111.860001,123.5,15.2,49.61
2015-03-09,208.360001,111.970001,124.639999,15.06,50.0
2015-03-10,204.979996,111.419998,126.279999,16.690001,48.29
2015-03-11,204.5,110.75,127.199997,16.870001,48.17
2015-03-12,207.100006,110.720001,127.110001,15.42,47.05
2015-03-13,205.830002,110.879997,126.720001,16.0,44.84
2015-03-16,208.580002,110.809998,127.940002,15.61,43.88
2015-03-17,207.960007,110.209999,129.0,15.66,43.46
2015-03-18,210.460007,112.370003,131.490005,13.97,44.66
2015-03-19,209.5,112.290001,130.820007,14.07,43.96
2015-03-20,210.410004,113.57,131.509995,13.02,45.72
2015-03-23,210.0,114.290001,131.350006,13.41,47.45
2015-03-24,208.820007,114.57,132.619995,13.62,47.51
2015-03-25,205.759995,114.730003,131.5,15.44,49.21
2015-03-26,205.270004,115.480003,129.449997,15.8,51.43
2015-03-27,205.740005,115.059998,131.059998,15.07,48.87
2015-03-30,208.25,113.75,130.410004,14.51,48.68
2015-03-31,206.429993,113.660004,130.690002,15.29,47.6
2015-04-01,205.699997,115.599998,132.130005,15.11,50.09
2015-04-02,206.440002,115.279999,130.729996,14.67,49.14
2015-04-06,207.830002,116.690002,130.0,14.74,52.14
2015-04-07,207.279999,116.110001,131.089996,14.78,53.98
2015-04-08,207.979996,115.470001,131.130005,13.98,50.42
2015-04-09,208.899994,114.669998,129.429993,13.09,50.79
2015-04-10,210.039993,115.970001,129.619995,12.58,51.64
2015-04-13,209.089996,115.139999,129.800003,13.94,51.91
2015-04-14,209.490005,114.440002,130.720001,13.67,53.29
2015-04-15,210.429993,115.43,130.610001,12.84,56.39
2015-04-16,210.369995,115.029999,129.960007,12.6,56.71
2015-04-17,207.949997,115.599998,131.449997,13.89,55.74
2015-04-20,209.850006,114.720001,130.289993,13.3,56.38
2015-04-21,209.600006,115.379997,129.699997,13.25,55.26
2015-04-22,210.630005,113.830002,127.720001,12.71,56.16
2015-04-23,211.160004,114.660004,128.270004,12.48,57.74
2015-04-24,211.649994,113.050003,129.070007,12.29,57.15
2015-04-27,210.770004,115.330002,129.070007,13.12,56.99
2015-04-28,211.440002,116.330002,127.290001,12.41,57.06
2015-04-29,210.570007,115.510002,125.730003,13.39,58.58
2015-04-30,208.460007,113.470001,125.949997,14.55,59.63
2015-05-01,210.720001,113.080002,124.0,12.7,59.15
2015-05-04,211.320007,114.099998,122.830002,12.85,58.93
2015-05-05,208.899994,114.419998,122.660004,14.31,60.4
2015-05-06,208.039993,114.360001,120.559998,15.15,60.93
2015-05-07,208.869995,113.419998,122.18,15.13,58.94
2015-05-08,211.619995,113.970001,122.510002,12.86,59.39
2015-05-11,210.610001,113.529999,119.529999,13.85,59.25
2015-05-12,209.979996,114.5,119.839996,13.86,60.75
2015-05-13,210.020004,116.550003,118.879997,13.76,60.5
2015-05-14,212.210007,117.18,119.199997,12.74,59.88
2015-05-15,212.440002,117.529999,121.589996,12.38,59.69
2015-05-18,213.100006,117.519997,119.550003,12.73,59.43
2015-05-19,213.029999,115.889999,118.489998,12.85,57.26
2015-05-20,212.880005,116.080002,118.690002,12.88,58.98
2015-05-21,213.5,115.690002,120.349998,12.11,60.72
2015-05-22,212.990005,115.599998,120.400002,12.13,59.72
2015-05-26,210.699997,113.910004,122.459999,14.06,58.03
2015-05-27,212.699997,113.889999,122.739998,13.27,57.51
2015-05-28,212.460007,114.019997,122.440002,13.31,57.68
2015-05-29,211.139999,114.099998,122.709999,13.84,60.3
2015-06-01,211.570007,114.0,121.129997,13.97,60.2
2015-06-02,211.360001,114.459999,119.440002,14.24,61.26
2015-06-03,211.919998,113.639999,117.519997,13.66,59.64
2015-06-04,210.130005,112.839996,119.050003,14.71,58.0
2015-06-05,209.770004,112.239998,117.599998,14.21,59.13
2015-06-08,208.479996,112.57,117.470001,15.29,58.14
2015-06-09,208.449997,112.82,116.540001,14.47,60.14
2015-06-10,210.949997,113.779999,115.519997,13.22,61.43
2015-06-11,211.630005,113.260002,117.949997,12.85,60.77
2015-06-12,210.009995,113.230003,117.949997,13.78,59.96
2015-06-15,209.110001,113.730003,118.139999,15.39,59.52
2015-06-16,210.25,113.32,119.07,14.81,59.97
2015-06-17,210.589996,113.849998,118.150002,14.5,59.92
2015-06-18,212.779999,115.32,117.57,13.19,60.45
2015-06-19,210.809998,115.120003,119.080002,13.96,59.61
2015-06-22,211.889999,113.639999,116.650002,12.74,59.68
2015-06-23,212.039993,112.889999,115.949997,12.11,61.01
2015-06-24,210.5,112.589996,116.949997,13.26,60.27
2015-06-25,209.860001,112.440002,116.540001,14.01,59.7
2015-06-26,209.820007,112.559998,115.230003,14.02,59.63
2015-06-29,205.419998,113.07,118.279999,18.85,58.33
2015-06-30,205.850006,112.370003,117.459999,18.23,59.47
2015-07-01,207.5,111.980003,115.620003,16.09,56.96
2015-07-02,207.309998,111.760002,116.0,16.790001,56.93
2015-07-06,206.720001,112.059998,118.150002,17.01,52.53
2015-07-07,208.020004,110.760002,119.260002,16.09,52.33
2015-07-08,204.529999,111.089996,120.290001,19.66,51.65
2015-07-09,204.899994,111.360001,117.919998,19.969999,52.78
2015-07-10,207.479996,111.489998,116.050003,16.83,52.74
2015-07-13,209.770004,110.989998,115.690002,13.9,52.2
2015-07-14,210.679993,110.739998,116.07,13.37,53.04
2015-07-15,210.610001,110.160004,117.300003,13.23,51.41
2015-07-16,212.300003,109.760002,118.110001,12.11,50.91
2015-07-17,212.479996,108.650002,118.720001,11.95,50.89
2015-07-20,212.589996,105.699997,118.220001,12.25,50.15
2015-07-21,211.75,105.370003,118.860001,12.22,50.36
2015-07-22,211.369995,104.800003,119.599998,12.12,49.19
2015-07-23,210.179993,104.330002,121.089996,12.64,48.45
2015-07-24,208.0,105.349998,121.389999,13.74,48.14
2015-07-27,206.789993,104.860001,122.040001,15.6,47.39
2015-07-28,209.330002,105.019997,121.150002,13.44,47.98
2015-07-29,210.770004,105.169998,120.699997,12.5,48.79
2015-07-30,210.820007,104.269997,121.629997,12.13,48.52
2015-07-31,210.5,104.93,122.529999,12.12,47.12
2015-08-03,209.789993,104.099998,123.550003,12.56,45.17
2015-08-04,209.380005,104.309998,122.57,13.0,45.74
2015-08-05,210.070007,103.93,121.650002,12.51,45.15
2015-08-06,208.350006,104.389999,122.730003,13.77,44.66
2015-08-07,207.949997,104.650002,124.339996,13.39,43.87
2015-08-10,210.570007,105.720001,122.800003,12.23,44.96
2015-08-11,208.669998,106.260002,124.75,13.71,43.08
2015-08-12,208.919998,107.75,124.07,13.61,43.3
2015-08-13,208.660004,106.860001,123.669998,13.49,42.23
2015-08-14,209.419998,106.849998,123.959999,12.83,42.5
2015-08-17,210.589996,107.129997,124.519997,13.02,41.87
2015-08-18,209.979996,107.110001,123.540001,13.79,42.62
2015-08-19,208.320007,108.550003,124.760002,15.25,40.8
2015-08-20,203.970001,110.440002,126.019997,19.139999,41.14
2015-08-21,197.830002,111.129997,126.400002,28.030001,40.45
2015-08-24,189.5,110.529999,126.360001,40.740002,38.24
2015-08-25,187.270004,109.160004,124.330002,36.02,39.31
2015-08-26,194.460007,107.669998,121.93,30.32,38.6
2015-08-27,199.270004,107.730003,122.0,26.1,42.56
2015-08-28,199.279999,108.699997,122.360001,26.049999,45.22
2015-08-31,197.669998,108.82,121.419998,28.43,49.2
2015-09-01,191.770004,109.199997,122.029999,31.4,45.41
2015-09-02,195.410004,108.620003,120.980003,26.09,46.25
2015-09-03,195.550003,107.839996,121.57,25.610001,46.75
2015-09-04,192.589996,107.489998,122.68,27.799999,46.05
2015-09-08,197.429993,107.519997,120.870003,24.9,45.94
2015-09-09,194.789993,106.129997,121.449997,26.23,44.15
2015-09-10,195.850006,106.379997,120.629997,24.370001,45.92
2015-09-11,196.740005,106.160004,121.389999,23.200001,44.63
2015-09-14,196.009995,106.220001,121.580002,24.25,44.0
2015-09-15,198.460007,105.900002,119.25,22.540001,44.59
2015-09-16,200.179993,107.309998,118.800003,21.35,47.15
2015-09-17,199.729996,108.410004,120.25,21.139999,46.9
2015-09-18,195.449997,109.209999,122.099998,22.280001,44.68
2015-09-21,196.460007,108.529999,120.110001,20.139999,46.68
2015-09-22,193.910004,107.790001,121.779999,22.440001,45.83
2015-09-23,193.600006,108.220001,121.769997,22.129999,44.48
2015-09-24,192.899994,110.489998,122.599998,23.469999,44.91
2015-09-25,192.850006,109.809998,121.540001,23.620001,45.7
2015-09-28,188.009995,108.419998,123.620003,27.629999,44.43
2015-09-29,188.119995,107.980003,123.970001,26.83,45.23
2015-09-30,191.630005,106.860001,123.540001,24.5,45.09
2015-10-01,192.130005,106.730003,123.809998,22.549999,44.74
2015-10-02,195.0,108.989998,124.559998,20.940001,45.54
2015-10-05,198.470001,108.769997,122.870003,19.540001,46.26
2015-10-06,197.789993,109.860001,123.400002,19.4,48.53
2015-10-07,199.410004,109.699997,122.989998,18.4,47.81
2015-10-08,201.210007,109.139999,121.959999,17.42,49.43
2015-10-09,201.330002,110.870003,122.279999,17.08,49.63
2015-10-12,201.520004,111.309998,123.209999,16.17,47.1
2015-10-13,200.25,111.860001,123.419998,17.67,46.66
2015-10-14,199.289993,113.809998,124.5,18.030001,46.64
2015-10-15,202.350006,113.290001,123.889999,16.049999,46.38
2015-10-16,203.270004,112.489998,123.93,15.05,47.26
2015-10-19,203.369995,112.019997,123.589996,14.98,45.89
2015-10-20,203.110001,112.730003,122.830002,15.75,45.55
2015-10-21,201.850006,111.730003,124.050003,16.700001,45.2
2015-10-22,205.259995,111.690002,124.260002,14.45,45.38
2015-10-23,207.509995,111.5,123.199997,14.46,44.6
2015-10-26,207.0,111.43,124.019997,15.29,43.98
2015-10-27,206.600006,111.68,124.330002,15.43,43.2
2015-10-28,208.949997,110.779999,123.830002,14.33,45.94
2015-10-29,208.830002,109.720001,121.860001,14.61,46.06
2015-10-30,207.929993,109.300003,122.779999,15.07,46.59
2015-11-02,210.389999,108.589996,121.949997,14.15,46.14
2015-11-03,211.0,106.980003,120.949997,14.54,47.9
2015-11-04,210.360001,105.970001,121.089996,15.51,46.32
2015-11-05,210.149994,105.639999,120.769997,15.05,45.2
2015-11-06,210.039993,104.099998,119.0,14.33,44.29
2015-11-09,208.080002,104.400002,118.330002,16.52,43.87
2015-11-10,208.559998,104.18,118.68,15.29,44.21
2015-11-11,207.740005,103.830002,118.43,16.059999,42.93
2015-11-12,204.839996,103.849998,119.0,18.370001,41.75
2015-11-13,202.539993,103.559998,119.68,20.08,40.74
2015-11-16,205.619995,103.709999,119.57,18.16,41.74
2015-11-17,205.470001,102.339996,119.769997,18.84,40.67
2015-11-18,208.729996,102.43,120.019997,16.85,40.75
2015-11-19,208.550003,103.559998,120.82,16.99,40.54
2015-11-20,209.309998,103.089996,120.449997,15.47,40.39
2015-11-23,209.070007,102.260002,120.82,15.62,41.75
2015-11-24,209.350006,102.940002,120.809998,15.93,42.87
